date,title,sentence,sentiment
2016-07-14,기자간담회자료(1607),금융시장에서는 브렉시트 결정 후 주가와 원/달러 환율 및 원/엔 환율이 일시 급등락하였다,neutral
2016-07-14,기자간담회자료(1607),장기시장금리는 주요국 국채금리의 움직임 등을 반영하여 큰 폭 하락하였다,dovish
2016-07-14,기자간담회자료(1607),가계대출은 주택담보대출을 중심으로 예년 수준을 상회하는 높은 증가세를 이어갔다,hawkish
2016-07-14,기자간담회자료(1607),금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에 접근하도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2016-07-14,기자간담회자료(1607),"이 과정에서 가계부채 증가세, 브렉시트의 파급영향, 주요국의 통화정책 변화, 기업 구조조정 진행 상황 등을 면밀히 점검해 나갈 것이다",neutral
2016-08-11,기자간담회자료(1608),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.25%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2016-08-11,기자간담회자료(1608),"세계경제를 보면, 미국은 회복세를 지속하고 중국은 완만한 성장세를 유지하였으나 유로지역에서는 개선 움직임이 약화되었다",neutral
2016-08-11,기자간담회자료(1608),"앞으로 세계경제는 미약한 회복세를 이어가는 가운데 주요국의 통화정책 변화, 브렉시트 관련 불확실성, 신흥시장국의 경제 상황 등에 영향받을 것으로 보인다",dovish
2016-08-11,기자간담회자료(1608),국내경제는 수출이 감소세를 지속하였으나 소비 등 내수는 완만하나마 개선 움직임을 이어간 것으로 보이며 경제주체들의 심리는 다소 호전되었다,neutral
2016-08-11,기자간담회자료(1608),고용 면에서는 취업자수가 증가하면서 고용률이 전년동월대비 상승하고 실업률은 하락하였다,hawkish
2016-08-11,기자간담회자료(1608),앞으로 국내경제는 확장적 거시경제정책 등에 힘입어 완만한 성장세를 이어갈 것으로 전망되나 대내외 경제여건 등에 비추어 성장경로의 불확실성은 높은 것으로 판단된다,neutral
2016-08-11,기자간담회자료(1608),7월중 소비자물가 상승률은 서비스요금 상승세 둔화 등으로 전월의 0.8%에서 0.7%로 낮아졌으며 농산물 및 석유류 제외 근원인플레이션율도 전월의 1.7%에서 1.6%로 하락하였다,dovish
2016-08-11,기자간담회자료(1608),주택매매가격과 전세가격은 낮은 오름세를 나타내었다,dovish
2016-08-11,기자간담회자료(1608),소비자물가 상승률은 당분간 낮은 수준에 머물다가 저유가의 영향이 약해지면서 점차 높아질 것으로 전망된다,neutral
2016-08-11,기자간담회자료(1608),7월 이후 금융시장에서는 주요국의 통화정책 완화에 대한 기대 등으로 외국인 증권투자자금이 순유입되면서 주가가 상승하고 원/달러 환율은 큰 폭 하락하였다,dovish
2016-08-11,기자간담회자료(1608),원/엔 환율도 원화의 상대적 강세로 하락하였다,dovish
2016-08-11,기자간담회자료(1608),장기시장금리는 낮은 수준에서 소폭의 등락을 보였다,neutral
2016-08-11,기자간담회자료(1608),가계대출은 주택담보대출을 중심으로 예년 수준을 상회하는 높은 증가세를 이어갔다,hawkish
2016-08-11,기자간담회자료(1608),금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에 접근하도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2016-08-11,기자간담회자료(1608),"이 과정에서 가계부채 증가세, 주요국의 통화정책 변화, 기업 구조조정 진행 상황 등을 면밀히 점검해 나갈 것이다",neutral
2016-09-09,기자간담회자료(1609),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.25%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2016-09-09,기자간담회자료(1609),"세계경제를 보면, 미국은 회복세를 지속하고 중국은 완만한 성장세를 유지하였으나 유로지역에서는 개선 움직임이 여전히 미약하였다",neutral
2016-09-09,기자간담회자료(1609),"앞으로 세계경제는 완만하나마 회복세를 이어가는 가운데 미국 등 주요국의 통화정책 변화, 브렉시트 관련 불확실성, 신흥시장국의 경제 상황 등에 영향받을 것으로 보인다",neutral
2016-09-09,기자간담회자료(1609),"국내경제는 수출이 일시적 요인으로 소폭 증가하였으며, 경제주체들의 심리가 다소 호전된 가운데 내수가 개선 움직임을 이어간 것으로 보인다",hawkish
2016-09-09,기자간담회자료(1609),고용 면에서는 취업자수가 증가하면서 고용률이 전년동월대비 상승하고 실업률은 하락하였다,hawkish
2016-09-09,기자간담회자료(1609),앞으로 국내경제는 확장적 거시경제정책 등에 힘입어 완만한 성장세를 이어갈 것으로 전망되나 대내외 경제여건 등에 비추어 성장경로의 불확실성은 높은 것으로 판단된다,neutral
2016-09-09,기자간담회자료(1609),8월중 소비자물가 상승률은 전기료 한시 인하의 영향 등으로 전월의 0.7%에서 0.4%로 낮아졌으며 농산물 및 석유류 제외 근원인플레이션율도 전월의 1.6%에서 1.1%로 하락하였다,dovish
2016-09-09,기자간담회자료(1609),주택매매가격과 전세가격은 오름세를 이어갔다,hawkish
2016-09-09,기자간담회자료(1609),"소비자물가 상승률은 당분간 낮은 수준에 머물다가 전기료 인하 효과 소멸, 저유가의 영향 약화 등으로 점차 높아질 것으로 전망된다",hawkish
2016-09-09,기자간담회자료(1609),8월 이후 금융시장에서는 주가가 글로벌 위험선호심리 지속 등으로 외국인 주식투자자금이 순유입되면서 상승하였다,hawkish
2016-09-09,기자간담회자료(1609),장기시장금리와 원/달러 및 원/엔 환율은 미 연준의 정책금리 인상 기대 변화 등에 따라 상승 후 하락하였다,neutral
2016-09-09,기자간담회자료(1609),가계대출은 주택담보대출을 중심으로 예년 수준을 상회하는 높은 증가세를 이어갔다,hawkish
2016-09-09,기자간담회자료(1609),금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에 접근하도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2016-09-09,기자간담회자료(1609),"이 과정에서 가계부채 증가세, 주요국의 통화정책 변화, 기업 구조조정 진행 상황 등을 면밀히 점검해 나갈 것이다",neutral
2016-10-13,기자간담회자료(1610),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.25%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2016-10-13,기자간담회자료(1610),"세계경제를 보면, 미국은 회복세를 지속하고 중국은 완만한 성장세를 유지하였으나 유로지역에서는 개선 움직임이 여전히 미약하였다",neutral
2016-10-13,기자간담회자료(1610),"앞으로 세계경제는 완만하나마 회복세를 이어가는 가운데 미국 등 주요국의 통화정책 변화, 브렉시트 관련 불확실성, 신흥시장국의 경제 상황 등에 영향받을 것으로 보인다",neutral
2016-10-13,기자간담회자료(1610),국내경제는 수출이 감소하였으나 내수는 건설투자를 중심으로 개선 움직임을 이어간 것으로 보인다,neutral
2016-10-13,기자간담회자료(1610),"고용 면에서는 취업자수 증가세가 둔화되고 실업률이 전년동월대비 상승하였으며, 고용률은 소폭 높아졌다",dovish
2016-10-13,기자간담회자료(1610),"앞으로 국내경제는 세계교역의 점진적 회복, 확장적 거시경제정책의 효과 등에 힘입어 완만한 성장세를 이어갈 것으로 전망된다",hawkish
2016-10-13,기자간담회자료(1610),다만 대내외 경제여건 등에 비추어 성장경로의 불확실성은 높은 것으로 판단된다,neutral
2016-10-13,기자간담회자료(1610),9월중 소비자물가 상승률은 농산물가격 상승 등으로 전월의 0.4%에서 1.2%로 높아졌으며 농산물 및 석유류 제외 근원인플레이션율도 전월의 1.1%에서 1.3%로 상승하였다,hawkish
2016-10-13,기자간담회자료(1610),주택매매가격과 전세가격은 서울지역을 중심으로 오름세를 이어갔다,hawkish
2016-10-13,기자간담회자료(1610),"소비자물가 상승률은 전기료 인하 효과 소멸, 국제유가 반등의 영향 등으로 점차 높아질 것으로 전망된다",hawkish
2016-10-13,기자간담회자료(1610),9월 이후 금융시장에서는 미 연준의 정책금리 인상에 대한 기대 강화 등으로 장기시장금리와 원/달러 환율 및 원/엔 환율이 상승하였다,hawkish
2016-10-13,기자간담회자료(1610),주가는 하락 후 국제유가 상승 등에 힘입어 반등하였다,neutral
2016-10-13,기자간담회자료(1610),가계대출은 주택담보대출을 중심으로 예년 수준을 상회하는 높은 증가세를 이어갔다,hawkish
2016-10-13,기자간담회자료(1610),금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에 접근하도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2016-10-13,기자간담회자료(1610),"이 과정에서 가계부채 증가세, 주요국의 통화정책 변화, 기업 구조조정 진행 상황 등을 면밀히 점검해 나갈 것이다",neutral
2016-11-11,기자간담회자료(1611),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.25%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2016-11-11,기자간담회자료(1611),"세계경제를 보면, 미국은 회복세를 지속하고 중국은 완만한 성장세를 유지하였으며 유로지역도 미약하나마 개선 움직임을 나타내었다",hawkish
2016-11-11,기자간담회자료(1611),"앞으로 세계경제는 완만한 회복세를 이어가는 가운데 미국의 통화정책 변화 및 신정부 정책방향, 브렉시트 관련 불확실성, 신흥시장국의 경제 상황 등에 영향받을 것으로 보인다",neutral
2016-11-11,기자간담회자료(1611),"국내경제는 수출이 감소세를 지속하였으며, 내수는 개선 움직임이 다소 약화된 것으로 보인다",dovish
2016-11-11,기자간담회자료(1611),"고용 면에서는 취업자수가 증가하면서 고용률이 전년동월대비 소폭 상승하였으며, 실업률은 다소 높아졌다",neutral
2016-11-11,기자간담회자료(1611),앞으로 국내경제는 세계경제의 회복과 함께 완만한 성장세를 이어갈 것으로 전망되나 최근 대내외 여건의 변화로 성장경로의 불확실성이 더욱 높아진 것으로 판단된다,neutral
2016-11-11,기자간담회자료(1611),10월중 소비자물가 상승률은 전기료 한시 인하 종료 등으로 전월의 1.2%에서 1.3%로 높아졌으며 농산물 및 석유류 제외 근원인플레이션율도 전월의 1.3%에서 1.5%로 상승하였다,hawkish
2016-11-11,기자간담회자료(1611),주택매매가격과 전세가격은 서울지역을 중심으로 오름세가 확대되었다,hawkish
2016-11-11,기자간담회자료(1611),소비자물가 상승률은 저유가의 영향 약화 등으로 점차 높아질 것으로 전망된다,hawkish
2016-11-11,기자간담회자료(1611),"10월 이후 금융시장에서는 미 연준의 정책금리 인상에 대한 기대 강화, 미 대선 결과의 영향 등으로 장기시장금리와 원/달러 환율이 큰 폭 상승하였으며 주가는 하락하였다",hawkish
2016-11-11,기자간담회자료(1611),원/엔 환율은 소폭 하락하였다,neutral
2016-11-11,기자간담회자료(1611),가계대출은 주택담보대출을 중심으로 예년 수준을 상회하는 높은 증가세를 이어갔다,hawkish
2016-11-11,기자간담회자료(1611),금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에 접근하도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2016-11-11,기자간담회자료(1611),"이 과정에서 대내외 여건의 불확실성과 그 영향, 미 연준의 통화정책 변화, 가계부채 증가세 등을 면밀히 점검해 나갈 것이다",neutral
2016-12-15,기자간담회자료(1612),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.25%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2016-12-15,기자간담회자료(1612),"세계경제를 보면, 미국은 견조한 회복세를 지속하고 중국은 완만한 성장세를 유지하였으며 유로지역도 개선 움직임을 이어갔다",hawkish
2016-12-15,기자간담회자료(1612),"앞으로 세계경제는 완만한 회복세를 이어가는 가운데 미국의 신정부 정책방향 및 통화정책 정상화 속도, 브렉시트 관련 불확실성, 신흥시장국의 경제 상황 등에 영향받을 것으로 보인다",neutral
2016-12-15,기자간담회자료(1612),국내경제는 수출이 증가세로 전환되었으나 내수의 개선 움직임은 미약하였다,dovish
2016-12-15,기자간담회자료(1612),"고용 면에서는 취업자수가 증가하면서 고용률이 전년동월대비 상승하였으며, 실업률은 전년동월과 같은 수준을 나타내었다",hawkish
2016-12-15,기자간담회자료(1612),앞으로 국내경제는 세계경제의 회복과 함께 완만한 성장세를 이어갈 것으로 전망되나 최근 대내외 여건의 높은 불확실성 등으로 향후 성장경로의 하방위험이 다소 증대된 것으로 판단된다,dovish
2016-12-15,기자간담회자료(1612),11월중 소비자물가 상승률은 석유류가격의 하락폭이 축소되었으나 여타 공업제품가격의 상승세가 둔화됨에 따라 전월과 같은 1.3%를 나타내었다,neutral
2016-12-15,기자간담회자료(1612),농산물 및 석유류 제외 근원인플레이션율은 전월의 1.5%에서 1.4%로 소폭 하락하였다,dovish
2016-12-15,기자간담회자료(1612),주택매매가격과 전세가격은 수도권을 중심으로 오름세를 나타내었다,hawkish
2016-12-15,기자간담회자료(1612),소비자물가 상승률은 국제유가 상승의 영향 등으로 점차 높아질 것으로 전망된다,hawkish
2016-12-15,기자간담회자료(1612),11월 이후 금융시장에서는 미국 신정부의 정책 및 연준의 통화정책에 대한 기대 등의 영향으로 장기시장금리와 원/달러 환율이 상승하였으며 원/엔 환율은 엔화의 상대적 약세로 하락하였다,neutral
2016-12-15,기자간담회자료(1612),주가는 하락 후 글로벌 주가 상승 등으로 반등하였다,neutral
2016-12-15,기자간담회자료(1612),가계대출은 주택담보대출을 중심으로 증가폭이 확대되었다,hawkish
2016-12-15,기자간담회자료(1612),금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에 접근하도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2016-12-15,기자간담회자료(1612),"이 과정에서 대내외 여건의 불확실성과 그 영향, 미 연준의 통화정책 정상화 추이, 가계부채 증가세 등을 면밀히 점검해 나갈 것이다",neutral
2017-01-13,기자간담회자료(1701),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.25%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2017-01-13,기자간담회자료(1701),세계경제는 미국과 일부 신흥시장국을 중심으로 회복세가 다소 확대되는 움직임을 나타내었다,hawkish
2017-01-13,기자간담회자료(1701),국제금융시장은 주요국 국채금리의 오름세가 진정되고 주가가 상승하면서 변동성이 완화되었다,neutral
2017-01-13,기자간담회자료(1701),"앞으로 세계경제의 회복세는 미국의 신정부 정책방향 및 연준 통화정책 정상화 속도, 보호무역주의 확산 움직임 등에 영향받을 것으로 보인다",neutral
2017-01-13,기자간담회자료(1701),국내경제는 수출 부진이 완화되었으나 내수의 회복세가 약화되면서 성장세가 다소 둔화된 것으로 판단된다,dovish
2017-01-13,기자간담회자료(1701),고용상황은 취업자수가 제조업에서 감소를 지속하고 서비스업에서도 증가세가 둔화되는 등 다소 부진하였다,dovish
2017-01-13,기자간담회자료(1701),"앞으로 국내경제는 완만한 성장세를 이어갈 것으로 보이며, 금년중 GDP 성장률은 2%대 중반을 나타낼 것으로 전망된다",neutral
2017-01-13,기자간담회자료(1701),내수는 경제주체들의 심리 위축 등으로 회복세가 제약되겠지만 수출은 세계경제 회복 등에 힘입어 개선될 것으로 예상된다,neutral
2017-01-13,기자간담회자료(1701),소비자물가는 공급측 요인에 의한 하방압력이 완화되면서 1%대 중반으로 오름세가 확대되었다,hawkish
2017-01-13,기자간담회자료(1701),근원인플레이션율(식료품 및 에너지 제외 지수)은 1%대 중후반을 나타내었으며 일반인 기대인플레이션율은 2%대 중반을 지속하였다,neutral
2017-01-13,기자간담회자료(1701),"앞으로 소비자물가 상승률은 국제유가 상승의 영향 등으로 점차 높아져 2017년 중반 경에는 물가안정목표 2% 수준에 근접할 것으로 전망되며, 근원인플레이션율은 1%대 중후반을 지속할 것으로 보인다",hawkish
2017-01-13,기자간담회자료(1701),금융시장에서는 국제금융시장이 안정되면서 주가 및 장기시장금리의 변동성이 다소 축소되었다,neutral
2017-01-13,기자간담회자료(1701),원/달러 환율은 글로벌 미 달러화 강세 등으로 지난해 10월 이후의 상승세를 이어갔다,neutral
2017-01-13,기자간담회자료(1701),주택가격은 수도권을 중심으로 오름세가 둔화되었다,dovish
2017-01-13,기자간담회자료(1701),가계대출은 높은 증가세를 지속하다가 은행대출의 경우 최근 들어 증가규모 축소 움직임이 나타났다,hawkish
2017-01-13,기자간담회자료(1701),금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에 접근하도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2017-01-13,기자간담회자료(1701),국내경제의 성장세가 완만하여 수요 측면에서의 물가상승압력이 크지 않을 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다,dovish
2017-01-13,기자간담회자료(1701),"이 과정에서 대내외 여건의 불확실성과 그 영향, 미 연준의 통화정책 정상화 추이, 가계부채 증가세 등을 면밀히 점검해 나갈 것이다",neutral
2017-02-23,기자간담회자료(1702),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.25%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2017-02-23,기자간담회자료(1702),세계경제는 회복세가 확대되는 움직임을 지속하였다,hawkish
2017-02-23,기자간담회자료(1702),국제금융시장은 주가의 상승세가 이어지면서 변동성도 축소되는 등 대체로 안정된 모습을 나타내었다,hawkish
2017-02-23,기자간담회자료(1702),"앞으로 세계경제의 회복세는 미국의 신정부 정책방향 및 연준 통화정책 정상화 속도, 보호무역주의 확산 움직임, 유로지역 정치적 불확실성 등에 영향받을 것으로 보인다",neutral
2017-02-23,기자간담회자료(1702),국내경제는 소비 부진으로 내수 회복세가 미약하였으나 수출이 개선되면서 완만한 성장세를 이어간 것으로 판단된다,neutral
2017-02-23,기자간담회자료(1702),고용상황은 취업자수가 제조업에서 감소폭이 확대되고 서비스업에서도 증가세가 둔화되는 등 부진하였다,dovish
2017-02-23,기자간담회자료(1702),"앞으로 국내경제는 완만한 성장세를 이어갈 것으로 보이며, 성장 흐름은 지난 1월 전망 경로와 대체로 부합할 것으로 예상된다",neutral
2017-02-23,기자간담회자료(1702),"1월 전망과 비교하면, 소비는 심리 위축 지속 등으로 전망 수준을 다소 하회하고, 수출과 설비투자가 세계경제 회복 등에 힘입어 전망보다 개선될 것으로 판단된다",neutral
2017-02-23,기자간담회자료(1702),소비자물가는 석유류 및 농축수산물 가격의 상승 등으로 물가안정목표인 2% 수준으로 오름세가 확대되었다,hawkish
2017-02-23,기자간담회자료(1702),근원인플레이션율(식료품 및 에너지 제외 지수)은 1%대 중후반을 유지하였으며 일반인 기대인플레이션율은 2%대 후반으로 높아졌다,hawkish
2017-02-23,기자간담회자료(1702),"소비자물가 상승률은 당분간 2%에 가까운 수준에서 등락하겠으나, 농축수산물가격의 안정세 회복 등으로 연간 전체로는 1월 전망 수준(1.8%)에서 크게 벗어나지 않을 것으로 예상된다",neutral
2017-02-23,기자간담회자료(1702),근원인플레이션율은 1%대 중후반을 지속할 것으로 보인다,neutral
2017-02-23,기자간담회자료(1702),금융시장에서는 국제금융시장의 안정이 지속되면서 주가 및 장기시장금리의 변동성이 축소되었다,neutral
2017-02-23,기자간담회자료(1702),원/달러 환율은 미국 신정부의 환율 관련 정책에 따른 달러화 약세 전환 등으로 큰 폭 하락하였다,neutral
2017-02-23,기자간담회자료(1702),가계대출은 은행의 경우 증가규모 축소 움직임이 이어졌으나 비은행은 높은 증가세를 지속하였다,neutral
2017-02-23,기자간담회자료(1702),주택가격은 수도권과 지방 모두에서 보합세를 나타내었다,neutral
2017-02-23,기자간담회자료(1702),금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2017-02-23,기자간담회자료(1702),국내경제의 성장세가 완만하여 수요 측면에서의 물가상승압력은 크지 않을 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다,dovish
2017-02-23,기자간담회자료(1702),"이 과정에서 대내외 여건의 불확실성과 그 영향, 미 연준의 통화정책 정상화 추이, 가계부채 증가세 등을 면밀히 점검해 나갈 것이다",neutral
2017-04-13,기자간담회자료(1704),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.25%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2017-04-13,기자간담회자료(1704),세계경제는 회복세가 확대되는 움직임을 지속하였다,hawkish
2017-04-13,기자간담회자료(1704),국제금융시장은 주가의 상승세가 이어지는 등 대체로 안정된 모습을 나타내었다,hawkish
2017-04-13,기자간담회자료(1704),"앞으로 세계경제의 회복세는 미국의 신정부 정책방향 및 연준 통화정책 정상화 속도, 보호무역주의 확산 움직임, 유로지역 정치적 불확실성 등에 영향받을 것으로 보인다",neutral
2017-04-13,기자간담회자료(1704),국내경제는 소비가 여전히 저조하였으나 수출과 투자가 개선되면서 성장세가 다소 확대된 것으로 판단된다,hawkish
2017-04-13,기자간담회자료(1704),고용상황은 취업자수가 제조업에서 감소폭이 축소되고 서비스업에서 증가세가 확대되는 등 부진이 완화되었다,hawkish
2017-04-13,기자간담회자료(1704),"앞으로 국내경제는 완만한 성장세를 이어갈 것으로 보이며, 금년중 GDP 성장률은 1월 전망치(2.5%)를 소폭 상회할 것으로 전망된다",hawkish
2017-04-13,기자간담회자료(1704),"수출이 세계경제의 회복 등에 힘입어 개선세를 지속하고 내수도 경제주체들의 심리 위축 완화 등으로 완만하게 회복되겠으나, 주요국과의 교역여건 변화, 가계 실질구매력 개선 미흡 등이 수출과 내수의 개선 속도를 제약할 것으로 예상된다",neutral
2017-04-13,기자간담회자료(1704),소비자물가는 석유류 및 농축수산물 가격의 상승 등으로 물가안정목표인 2% 수준의 오름세를 지속하였다,hawkish
2017-04-13,기자간담회자료(1704),근원인플레이션율(식료품 및 에너지 제외 지수)은 1%대 중후반을 유지하였으며 일반인 기대인플레이션율은 2%대 중반으로 낮아졌다,neutral
2017-04-13,기자간담회자료(1704),"소비자물가 상승률은 당분간 2% 수준에서 등락하겠으며, 연간 전체로는 1월 전망치(1.8%)를 소폭 웃돌 것으로 전망된다",hawkish
2017-04-13,기자간담회자료(1704),근원인플레이션율은 1%대 중후반을 지속할 것으로 보인다,neutral
2017-04-13,기자간담회자료(1704),금융시장에서는 국제금융시장의 안정된 움직임 등을 반영하여 주가 및 장기시장금리가 낮은 변동성을 나타내었다,neutral
2017-04-13,기자간담회자료(1704),"원/달러 환율은 하락세를 보이다가 달러화 강세 전환, 지정학적 리스크 등으로 반등하였다",neutral
2017-04-13,기자간담회자료(1704),가계대출은 은행의 경우 증가규모 축소 움직임이 이어졌으나 비은행은 높은 증가세를 지속하였다,hawkish
2017-04-13,기자간담회자료(1704),주택가격은 수도권에서 소폭 상승하였으며 지방에서는 계속 보합세를 나타내었다,neutral
2017-04-13,기자간담회자료(1704),금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2017-04-13,기자간담회자료(1704),국내경제의 성장세가 완만하여 수요 측면에서의 물가상승압력은 크지 않을 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다,dovish
2017-04-13,기자간담회자료(1704),"이 과정에서 주요국과의 교역여건, 지정학적 리스크, 미 연준의 통화정책 정상화 추이, 가계부채 증가세 등을 면밀히 점검해 나갈 것이다",neutral
2017-05-25,기자간담회자료(1705),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.25%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2017-05-25,기자간담회자료(1705),세계경제는 회복세가 확대되는 움직임을 지속하였다,hawkish
2017-05-25,기자간담회자료(1705),국제금융시장은 주가의 상승세가 이어지는 등 대체로 안정된 모습을 나타내었다,hawkish
2017-05-25,기자간담회자료(1705),"앞으로 세계경제의 회복세는 미국 정부 정책방향 및 연준 통화정책 정상화 속도, 보호무역주의 확산 움직임, 주요국의 정치적 불확실성 등에 영향받을 것으로 보인다",neutral
2017-05-25,기자간담회자료(1705),국내경제는 소비 증가세가 여전히 미흡하였으나 수출과 투자가 개선되면서 성장세가 확대된 것으로 판단된다,hawkish
2017-05-25,기자간담회자료(1705),"고용 면에서는 전년동기대비 취업자수가 계속 큰 폭으로 늘어났으나, 실업률은 구직활동이 확대되면서 상승하였다",neutral
2017-05-25,기자간담회자료(1705),앞으로 국내경제의 성장 흐름은 지난 4월 전망 경로를 소폭 상회할 것으로 예상된다,hawkish
2017-05-25,기자간담회자료(1705),소비는 완만한 증가세를 이어가겠으나 수출과 투자는 종전 전망보다 개선세가 확대될 것으로 판단된다,hawkish
2017-05-25,기자간담회자료(1705),소비자물가는 석유류 및 농축수산물 가격의 상승 등으로 물가안정목표인 2% 수준의 오름세를 지속하였다,hawkish
2017-05-25,기자간담회자료(1705),근원인플레이션율(식료품 및 에너지 제외 지수)은 1%대 중반으로 소폭 하락하였으며 일반인 기대인플레이션율은 2%대 중반을 유지하였다,neutral
2017-05-25,기자간담회자료(1705),"소비자물가 상승률은 당분간 2% 수준에서 등락하겠으며, 연간 전체로는 4월 전망수준(1.9%)에서 크게 벗어나지 않을 것으로 예상된다",neutral
2017-05-25,기자간담회자료(1705),근원인플레이션율은 1%대 중후반을 나타낼 것으로 보인다,neutral
2017-05-25,기자간담회자료(1705),금융시장에서는 국제금융시장의 움직임을 반영하여 주가가 상승하고 장기시장금리는 낮은 변동성을 나타내는 등 안정세가 지속되었다,neutral
2017-05-25,기자간담회자료(1705),원/달러 환율은 지정학적 리스크 부각 등으로 상승하다가 대내외 정치적 불확실성의 완화 등으로 반락하였다,neutral
2017-05-25,기자간담회자료(1705),가계대출은 예년보다 높은 증가세를 지속하였으나 은행을 중심으로 증가규모 축소 움직임이 나타났다,neutral
2017-05-25,기자간담회자료(1705),주택가격은 수도권을 중심으로 소폭의 오름세를 보였다,neutral
2017-05-25,기자간담회자료(1705),금융통화위원회는 앞으로 성장세 회복이 이어지고 중기적 시계에서 물가상승률이 목표수준에서 안정될 수 있도록 하는 한편 금융안정에 유의하여 통화정책을 운용해 나갈 것이다,neutral
2017-05-25,기자간담회자료(1705),국내경제의 성장세가 다소 확대될 것이나 수요 측면에서의 물가상승압력이 크지 않을 것으로 전망되므로 통화정책의 완화기조를 유지해 나갈 것이다,dovish
2017-05-25,기자간담회자료(1705),"이 과정에서 미 연준의 통화정책 정상화 추이, 주요국과의 교역여건, 새 정부의 경제정책 방향, 가계부채 증가세, 지정학적 리스크 등을 면밀히 점검해 나갈 것이다",neutral
2017-07-13,기자간담회자료(1707),금융통화위원회는 다음 통화정책방향 결정시까지 한국은행 기준금리를 현 수준(1.25%)에서 유지하여 통화정책을 운용하기로 하였다,neutral
2017-07-13,기자간담회자료(1707),세계경제는 회복세가 확대되는 움직임을 지속하였다,hawkish
2017-07-13,기자간담회자료(1707),"국제금융시장은 유가 등락, 주요국 통화정책에 대한 기대 변화 등으로 변동성이 다소 확대되었으나 대체로 안정된 모습을 나타내었다",neutral
2017-07-13,기자간담회자료(1707),"앞으로 세계경제의 회복세는 미국 정부 정책방향 및 연준 통화정책 정상화 속도, 보호무역주의 확산 움직임, 국제유가 향방 등에 영향받을 것으로 보인다",neutral
2017-07-13,기자간담회자료(1707),국내경제는 소비 증가세가 여전히 미흡하였으나 수출과 투자가 개선되면서 견실한 성장세를 이어간 것으로 판단된다,hawkish
2017-07-13,기자간담회자료(1707),고용 면에서는 전년동기대비 취업자수 증가세가 둔화되었으며 고용률과 실업률은 상승하였다,neutral
2017-07-13,기자간담회자료(1707),"앞으로 국내경제는 회복세를 지속할 것으로 보이며, 금년중 GDP 성장률은 4월 전망치(2.6%)를 상회할 것으로 전망된다",hawkish
